NEV;VALUE;M_KOD;VON_IDO
Pilisvörösvári járás;106,8210622;TYWG006;2024
Putnoki járás;85,71687399;TYWG006;2024
Püspökladányi járás;84,20275836;TYWG006;2024
Ráckevei járás;85,61988304;TYWG006;2024
Rétsági járás;91,7608995;TYWG006;2024
Salgótarjáni járás;73,40556478;TYWG006;2024
Sárbogárdi járás;86,29658537;TYWG006;2024
Sarkadi járás;85,15947597;TYWG006;2024
Sárospataki járás;91,55226633;TYWG006;2024
Sárvári járás;87,74159933;TYWG006;2024
Sátoraljaújhelyi járás;83,52983944;TYWG006;2024
Sellyei járás;90,70916057;TYWG006;2024
Siklósi járás;88,49104825;TYWG006;2024
Siófoki járás;84,88850601;TYWG006;2024
Soproni járás;84,58379697;TYWG006;2024
Sümegi járás;87,77473979;TYWG006;2024
Szarvasi járás;84,5155818;TYWG006;2024
Szécsényi járás;89,95511319;TYWG006;2024
Szegedi járás;74,97462704;TYWG006;2024
Szeghalmi járás;83,18559445;TYWG006;2024
Székesfehérvári járás;78,9084692;TYWG006;2024
Szekszárdi járás;81,68503967;TYWG006;2024
Szentendrei járás;95,93043092;TYWG006;2024
Szentesi járás;82,11481461;TYWG006;2024
Szentgotthárdi járás;91,36596218;TYWG006;2024
Szentlőrinci járás;87,47017296;TYWG006;2024
Szerencsi járás;93,62020839;TYWG006;2024
Szigetszentmiklósi járás;88,20439015;TYWG006;2024
Szigetvári járás;85,28697946;TYWG006;2024
Szikszói járás;90,22821377;TYWG006;2024
Szobi járás;90,08911862;TYWG006;2024
Szolnoki járás;71,95929553;TYWG006;2024
Szombathelyi járás;82,05580271;TYWG006;2024
Tabi járás;82,82949079;TYWG006;2024
Tamási járás;85,08379954;TYWG006;2024
Tapolcai járás;84,44498853;TYWG006;2024
Tatabányai járás;69,21208713;TYWG006;2024
Tatai járás;86,84364492;TYWG006;2024
Téti járás;98,21733588;TYWG006;2024
Tiszafüredi járás;81,58504222;TYWG006;2024
Tiszakécskei járás;82,9025094;TYWG006;2024
Tiszaújvárosi járás;76,1874576;TYWG006;2024
Tiszavasvári járás;84,0113943;TYWG006;2024
Tokaji járás;88,79475387;TYWG006;2024
Tolnai járás;95,45979186;TYWG006;2024
Törökszentmiklósi járás;79,92723205;TYWG006;2024
Váci járás;86,26054422;TYWG006;2024
Várpalotai járás;73,89130015;TYWG006;2024
Vásárosnaményi járás;89,61688643;TYWG006;2024
Vasvári járás;85,79748196;TYWG006;2024
Vecsési járás;93,57583614;TYWG006;2024
Veszprémi járás;79,31757609;TYWG006;2024
Záhonyi járás;89,7148004;TYWG006;2024
Zalaegerszegi járás;81,38050818;TYWG006;2024
Zalaszentgróti járás;87,61290772;TYWG006;2024
Zirci járás;94,37317448;TYWG006;2024
Ajkai járás;8,2973053;TYWG008;2024
Aszódi járás;4,04159445;TYWG008;2024
Bácsalmási járás;3,14356703;TYWG008;2024
Bajai járás;6,67932683;TYWG008;2024
Baktalórántházai járás;8,21140639;TYWG008;2024
Balassagyarmati járás;5,43878399;TYWG008;2024
Balatonalmádi járás;5,99121706;TYWG008;2024
Balatonfüredi járás;10,11422788;TYWG008;2024
Balmazújvárosi járás;6,59685864;TYWG008;2024
Barcsi járás;6,72743486;TYWG008;2024
Bátonyterenyei járás;10,21940517;TYWG008;2024
Békéscsabai járás;8,19084182;TYWG008;2024
Békési járás;8,44892013;TYWG008;2024
Bélapátfalvai járás;7,68442623;TYWG008;2024
Berettyóújfalui járás;9,24273859;TYWG008;2024
Bicskei járás;6,94812165;TYWG008;2024
Bólyi járás;4,39882698;TYWG008;2024
Bonyhádi járás;3,52482495;TYWG008;2024
Budakeszi járás;5,0620769;TYWG008;2024
Budapest, illetve fiktív területi egység;16,75283673;TYWG008;2024
Ceglédi járás;8,42176446;TYWG008;2024
Celldömölki járás;7,29240596;TYWG008;2024
Cigándi járás;5,21955261;TYWG008;2024
Csengeri járás;9,13365889;TYWG008;2024
Csongrádi járás;8,80021618;TYWG008;2024
Csornai járás;4,46174161;TYWG008;2024
Csurgói járás;7,52351097;TYWG008;2024
Dabasi járás;4,99801862;TYWG008;2024
Debreceni járás;10,12009456;TYWG008;2024
Derecskei járás;6,90366113;TYWG008;2024
Devecseri járás;9,80481854;TYWG008;2024
Dombóvári járás;7,16413774;TYWG008;2024
Dunakeszi járás;4,6922315;TYWG008;2024
Dunaújvárosi járás;9,18635798;TYWG008;2024
Edelényi járás;5,66795119;TYWG008;2024
Egri járás;6,12907222;TYWG008;2024
Encsi járás;3,34985931;TYWG008;2024
Enyingi járás;5,58852621;TYWG008;2024
Érdi járás;5,00569738;TYWG008;2024
Esztergomi járás;8,34361188;TYWG008;2024
Fehérgyarmati járás;6,58072354;TYWG008;2024
Fonyódi járás;5,91303393;TYWG008;2024
Füzesabonyi járás;4,07303371;TYWG008;2024
Gárdonyi járás;5,08794711;TYWG008;2024
Gödöllői járás;4,90204169;TYWG008;2024
Gönci járás;6,07089502;TYWG008;2024
Gyáli járás;5,11916966;TYWG008;2024
Gyomaendrődi járás;9,22352088;TYWG008;2024
Gyöngyösi járás;6,75473198;TYWG008;2024
Győri járás;7,49818269;TYWG008;2024
Gyulai járás;6,78369376;TYWG008;2024
Hajdúböszörményi járás;9,929652;TYWG008;2024
Hajdúhadházi járás;8,30170197;TYWG008;2024
Hajdúnánási járás;7,57539009;TYWG008;2024
Hajdúszoboszlói járás;7,92145201;TYWG008;2024
Hatvani járás;6,53380534;TYWG008;2024
Hegyháti járás;5,27847856;TYWG008;2024
Hevesi járás;5,55954604;TYWG008;2024
Hódmezővásárhelyi járás;8,47069054;TYWG008;2024
Ibrányi járás;6,79556115;TYWG008;2024
Jánoshalmai járás;6,81975537;TYWG008;2024
Jászapáti járás;7,64652335;TYWG008;2024
Jászberényi járás;8,22240944;TYWG008;2024
Kalocsai járás;5,38952317;TYWG008;2024
Kaposvári járás;7,41046183;TYWG008;2024
Kapuvári járás;4,38174726;TYWG008;2024
Karcagi járás;7,06326175;TYWG008;2024
Kazincbarcikai járás;10,38718193;TYWG008;2024
Kecskeméti járás;12,14004804;TYWG008;2024
Kemecsei járás;6,00961538;TYWG008;2024
Keszthelyi járás;7,56883172;TYWG008;2024
Kisbéri járás;6,39681966;TYWG008;2024
Kiskőrösi járás;6,62643656;TYWG008;2024
Kiskunfélegyházi járás;13,74564839;TYWG008;2024
Kiskunhalasi járás;9,60920233;TYWG008;2024
Kiskunmajsai járás;7,52240717;TYWG008;2024
Kisteleki járás;7,17499135;TYWG008;2024
Kisvárdai járás;5,06746918;TYWG008;2024
Komáromi járás;8,50470547;TYWG008;2024
Komlói járás;11,05546281;TYWG008;2024
Körmendi járás;7,99193548;TYWG008;2024
Kőszegi járás;7,37339515;TYWG008;2024
Kunhegyesi járás;7,55560928;TYWG008;2024
Kunszentmártoni járás;10,27832176;TYWG008;2024
Kunszentmiklósi járás;9,1128149;TYWG008;2024
Lenti járás;6,79532758;TYWG008;2024
Letenyei járás;5,06726457;TYWG008;2024
Makói járás;6,46669816;TYWG008;2024
Marcali járás;5,96629352;TYWG008;2024
Martonvásári járás;6,02843602;TYWG008;2024
Mátészalkai járás;6,63872868;TYWG008;2024
Mezőcsáti járás;7,34931265;TYWG008;2024
Mezőkovácsházai járás;8,12933962;TYWG008;2024
Mezőkövesdi járás;5,28138528;TYWG008;2024
Mezőtúri járás;9,8;TYWG008;2024
Miskolci járás;9,39466023;TYWG008;2024
Mohácsi járás;4,43701086;TYWG008;2024
Monori járás;6,75858629;TYWG008;2024
Mórahalmi járás;6,35605407;TYWG008;2024
Móri járás;5,80328568;TYWG008;2024
Mosonmagyaróvári járás;6,59517724;TYWG008;2024
Nagyatádi járás;6,87511953;TYWG008;2024
Nagykállói járás;9,12715611;TYWG008;2024
Nagykanizsai járás;8,3079648;TYWG008;2024
Nagykátai járás;6,92109748;TYWG008;2024
Nagykőrösi járás;10,12728719;TYWG008;2024
Nyíradonyi járás;11,17403812;TYWG008;2024
Nyírbátori járás;8,48161696;TYWG008;2024
Nyíregyházai járás;7,31055387;TYWG008;2024
Orosházi járás;7,87292818;TYWG008;2024
Oroszlányi járás;9,85424305;TYWG008;2024
Ózdi járás;10,52437902;TYWG008;2024
Paksi járás;4,24259157;TYWG008;2024
Pannonhalmi járás;4,79313037;TYWG008;2024
Pápai járás;7,94784229;TYWG008;2024
Pásztói járás;5,76448381;TYWG008;2024
Pécsi járás;8,46970544;TYWG008;2024
Pécsváradi járás;4,22790417;TYWG008;2024
Pétervásárai járás;6,25675277;TYWG008;2024
Pilisvörösvári járás;6,29587417;TYWG008;2024
Putnoki járás;8,05840995;TYWG008;2024
Püspökladányi járás;6,99575637;TYWG008;2024
Ráckevei járás;7,86490035;TYWG008;2024
Rétsági járás;4,65351078;TYWG008;2024
Salgótarjáni járás;12,21743993;TYWG008;2024
Sárbogárdi járás;5,75609756;TYWG008;2024
Sarkadi járás;9,13120567;TYWG008;2024
Sárospataki járás;7,0367854;TYWG008;2024
Sárvári járás;7,55084982;TYWG008;2024
Sátoraljaújhelyi járás;10,56245582;TYWG008;2024
Sellyei járás;7,47126437;TYWG008;2024
Siklósi járás;6,10981697;TYWG008;2024
Siófoki járás;6,58271875;TYWG008;2024
Soproni járás;8,50166909;TYWG008;2024
Sümegi járás;8,15597328;TYWG008;2024
Szarvasi járás;9,25192437;TYWG008;2024
Szécsényi járás;3,96825397;TYWG008;2024
Szegedi járás;8,68594758;TYWG008;2024
Szeghalmi járás;9,05791257;TYWG008;2024
Székesfehérvári járás;6,54178921;TYWG008;2024
Szekszárdi járás;8,05703553;TYWG008;2024
Szentendrei járás;5,98449699;TYWG008;2024
Szentesi járás;10,23635061;TYWG008;2024
Szentgotthárdi járás;6,9124424;TYWG008;2024
Szentlőrinci járás;5,43593364;TYWG008;2024
Szerencsi járás;5,00385902;TYWG008;2024
Szigetszentmiklósi járás;5,65554231;TYWG008;2024
Szigetvári járás;9,16713774;TYWG008;2024
Szikszói járás;4,34922163;TYWG008;2024
Szobi járás;7,15622494;TYWG008;2024
Szolnoki járás;9,23712822;TYWG008;2024
Szombathelyi járás;8,31860564;TYWG008;2024
Tabi járás;5,40719854;TYWG008;2024
Tamási járás;5,74171132;TYWG008;2024
Tapolcai járás;7,07246017;TYWG008;2024
Tatabányai járás;11,18468146;TYWG008;2024
Tatai járás;8,69760143;TYWG008;2024
Téti járás;4,39770554;TYWG008;2024
Tiszafüredi járás;6,06426143;TYWG008;2024
Tiszakécskei járás;7,27463496;TYWG008;2024
Tiszaújvárosi járás;6,94957413;TYWG008;2024
Tiszavasvári járás;6,07696152;TYWG008;2024
Tokaji járás;6,71095214;TYWG008;2024
Tolnai járás;3,24368158;TYWG008;2024
Törökszentmiklósi járás;7,96105007;TYWG008;2024
Váci járás;7,30612245;TYWG008;2024
Várpalotai járás;8,7900058;TYWG008;2024
Vásárosnaményi járás;7,04451082;TYWG008;2024
Vasvári járás;9,79579303;TYWG008;2024
Vecsési járás;4,30386311;TYWG008;2024
Veszprémi járás;9,06498492;TYWG008;2024
Záhonyi járás;6,16803574;TYWG008;2024
Zalaegerszegi járás;8,30664012;TYWG008;2024
Zalaszentgróti járás;6,56537497;TYWG008;2024
Zirci járás;5,12426339;TYWG008;2024
Ajkai járás;38,7326029;TYWG009;2024
Aszódi járás;20,06932409;TYWG009;2024
Bácsalmási járás;25,04050988;TYWG009;2024
Bajai járás;24,82483138;TYWG009;2024
Baktalórántházai járás;29,36697522;TYWG009;2024
Balassagyarmati járás;27,85298658;TYWG009;2024
Balatonalmádi járás;21,55740276;TYWG009;2024
Balatonfüredi járás;20,22122614;TYWG009;2024
Balmazújvárosi járás;32,8956907;TYWG009;2024
Barcsi járás;28,06895868;TYWG009;2024
Bátonyterenyei járás;40,2145295;TYWG009;2024
Békéscsabai járás;37,30709974;TYWG009;2024
Békési járás;34,65703971;TYWG009;2024
Bélapátfalvai járás;30,71209016;TYWG009;2024
Berettyóújfalui járás;37,8060166;TYWG009;2024
Bicskei járás;24,25760286;TYWG009;2024
Bólyi járás;17,63720151;TYWG009;2024
Bonyhádi járás;13,99586251;TYWG009;2024
Budakeszi járás;17,28012717;TYWG009;2024
Budapest, illetve fiktív területi egység;36,18670249;TYWG009;2024
Ceglédi járás;30,80784436;TYWG009;2024
Celldömölki járás;33,38360539;TYWG009;2024
Cigándi járás;33,09030655;TYWG009;2024
Csengeri járás;33,27907397;TYWG009;2024
Csongrádi járás;37,76796974;TYWG009;2024
Csornai járás;25,23455417;TYWG009;2024
Csurgói járás;25,7908236;TYWG009;2024
Dabasi járás;23,69724589;TYWG009;2024
Debreceni járás;34,06241135;TYWG009;2024
Derecskei járás;31,00087467;TYWG009;2024
Devecseri járás;34,11100945;TYWG009;2024
Dombóvári járás;29,98683572;TYWG009;2024
Dunakeszi járás;20,69336352;TYWG009;2024
Dunaújvárosi járás;44,52071176;TYWG009;2024
Edelényi járás;30,04977521;TYWG009;2024
Egri járás;32,25566704;TYWG009;2024
Encsi járás;29,18397427;TYWG009;2024
Enyingi járás;30,19287834;TYWG009;2024
Érdi járás;21,69002259;TYWG009;2024
Esztergomi járás;33,20485147;TYWG009;2024
Fehérgyarmati járás;33,48407127;TYWG009;2024
Fonyódi járás;21,73602723;TYWG009;2024
Füzesabonyi járás;26,88826467;TYWG009;2024
Gárdonyi járás;20,81218274;TYWG009;2024
Gödöllői járás;19,54379652;TYWG009;2024
Gönci járás;35,25736792;TYWG009;2024
Gyáli járás;20,62403895;TYWG009;2024
Gyomaendrődi járás;36,9937483;TYWG009;2024
Gyöngyösi járás;33,03366664;TYWG009;2024
Győri járás;31,61041131;TYWG009;2024
Gyulai járás;33,63295088;TYWG009;2024
Hajdúböszörményi járás;34,13434601;TYWG009;2024
Hajdúhadházi járás;28,84780213;TYWG009;2024
Hajdúnánási járás;34,89368583;TYWG009;2024
Hajdúszoboszlói járás;33,05988515;TYWG009;2024
Hatvani járás;31,0738167;TYWG009;2024
Hegyháti járás;24,45177566;TYWG009;2024
Hevesi járás;33,48656802;TYWG009;2024
Hódmezővásárhelyi járás;36,60618997;TYWG009;2024
Ibrányi járás;28,80677268;TYWG009;2024
Jánoshalmai járás;30,45234249;TYWG009;2024
Jászapáti járás;35,71178489;TYWG009;2024
Jászberényi járás;32,24515586;TYWG009;2024
Kalocsai járás;25,96961048;TYWG009;2024
Kaposvári járás;32,08647502;TYWG009;2024
Kapuvári járás;22,73428286;TYWG009;2024
Karcagi járás;39,39640163;TYWG009;2024
Kazincbarcikai járás;45,1272274;TYWG009;2024
Kecskeméti járás;34,55802782;TYWG009;2024
Kemecsei járás;28,27190171;TYWG009;2024
Keszthelyi járás;25,88852273;TYWG009;2024
Kisbéri járás;26,55101795;TYWG009;2024
Kiskőrösi járás;27,97401699;TYWG009;2024
Kiskunfélegyházi járás;38,64773716;TYWG009;2024
Kiskunhalasi járás;34,2676311;TYWG009;2024
Kiskunmajsai járás;32,74647887;TYWG009;2024
Kisteleki járás;36,39404776;TYWG009;2024
Kisvárdai járás;26,17221629;TYWG009;2024
Komáromi járás;33,57732079;TYWG009;2024
Komlói járás;42,42255611;TYWG009;2024
Körmendi járás;31,75806452;TYWG009;2024
Kőszegi járás;28,06704708;TYWG009;2024
Kunhegyesi járás;40,90909091;TYWG009;2024
Kunszentmártoni járás;38,47842858;TYWG009;2024
Kunszentmiklósi járás;35,96933187;TYWG009;2024
Lenti járás;28,68461148;TYWG009;2024
Letenyei járás;25,23168909;TYWG009;2024
Makói járás;37,46339159;TYWG009;2024
Marcali járás;28,10308771;TYWG009;2024
Martonvásári járás;25,21327014;TYWG009;2024
Mátészalkai járás;32,06505954;TYWG009;2024
Mezőcsáti járás;36,99330278;TYWG009;2024
Mezőkovácsházai járás;41,17378744;TYWG009;2024
Mezőkövesdi járás;27,7820219;TYWG009;2024
Mezőtúri járás;42,856;TYWG009;2024
Miskolci járás;37,27647615;TYWG009;2024
Mohácsi járás;23,87023479;TYWG009;2024
Monori járás;24,35157475;TYWG009;2024
Mórahalmi járás;29,68075928;TYWG009;2024
Móri járás;32,08875613;TYWG009;2024
Mosonmagyaróvári járás;25,54172686;TYWG009;2024
Nagyatádi járás;27,17536814;TYWG009;2024
Nagykállói járás;32,7468146;TYWG009;2024
Nagykanizsai járás;33,68295788;TYWG009;2024
Nagykátai járás;28,54994486;TYWG009;2024
Nagykőrösi járás;35,88703262;TYWG009;2024
Nyíradonyi járás;33,80079108;TYWG009;2024
Nyírbátori járás;35,95387191;TYWG009;2024
Nyíregyházai járás;31,3116561;TYWG009;2024
Orosházi járás;40,8758531;TYWG009;2024
Oroszlányi járás;40,88348386;TYWG009;2024
Ózdi járás;41,31094756;TYWG009;2024
Paksi járás;24,66408982;TYWG009;2024
Pannonhalmi járás;24,59016393;TYWG009;2024
Pápai járás;30,61937287;TYWG009;2024
Pásztói járás;29,63554523;TYWG009;2024
Pécsi járás;38,3867988;TYWG009;2024
Pécsváradi járás;19,2470304;TYWG009;2024
Pétervásárai járás;30,42923092;TYWG009;2024
Pilisvörösvári járás;16,24344655;TYWG009;2024
Putnoki járás;37,87182261;TYWG009;2024
Püspökladányi járás;38,96030954;TYWG009;2024
Ráckevei járás;26,1009667;TYWG009;2024
Rétsági járás;25,06654429;TYWG009;2024
Salgótarjáni járás;38,42139153;TYWG009;2024
Sárbogárdi járás;32,47006652;TYWG009;2024
Sarkadi járás;37,93341214;TYWG009;2024
Sárospataki járás;30,6318548;TYWG009;2024
Sárvári járás;29,99721371;TYWG009;2024
Sátoraljaújhelyi járás;37,13016258;TYWG009;2024
Sellyei járás;26,12330199;TYWG009;2024
Siklósi járás;26,53577371;TYWG009;2024
Siófoki járás;26,43393127;TYWG009;2024
Soproni járás;29,71197466;TYWG009;2024
Sümegi járás;32,00248563;TYWG009;2024
Szarvasi járás;36,53688065;TYWG009;2024
Szécsényi járás;29,93754879;TYWG009;2024
Szegedi járás;35,64424434;TYWG009;2024
Szeghalmi járás;39,30472657;TYWG009;2024
Székesfehérvári járás;37,65740556;TYWG009;2024
Szekszárdi járás;26,52075587;TYWG009;2024
Szentendrei járás;19,9344317;TYWG009;2024
Szentesi járás;37,03377224;TYWG009;2024
Szentgotthárdi járás;30,16049579;TYWG009;2024
Szentlőrinci járás;23,66749029;TYWG009;2024
Szerencsi járás;28,87188063;TYWG009;2024
Szigetszentmiklósi járás;20,41914978;TYWG009;2024
Szigetvári járás;25,23082721;TYWG009;2024
Szikszói járás;30,66923447;TYWG009;2024
Szobi járás;25,69289725;TYWG009;2024
Szolnoki járás;40,8644083;TYWG009;2024
Szombathelyi járás;33,43490361;TYWG009;2024
Tabi járás;33,60424614;TYWG009;2024
Tamási járás;29,6390083;TYWG009;2024
Tapolcai járás;32,46141449;TYWG009;2024
Tatabányai járás;45,26025156;TYWG009;2024
Tatai járás;29,33759247;TYWG009;2024
Téti járás;21,09623964;TYWG009;2024
Tiszafüredi járás;37,44928172;TYWG009;2024
Tiszakécskei járás;30,08656116;TYWG009;2024
Tiszaújvárosi járás;37,90608276;TYWG009;2024
Tiszavasvári járás;34,36281859;TYWG009;2024
Tokaji járás;31,08499404;TYWG009;2024
Tolnai járás;19,17826733;TYWG009;2024
Törökszentmiklósi járás;36,73925916;TYWG009;2024
Váci járás;28,39115646;TYWG009;2024
Várpalotai járás;40,17000451;TYWG009;2024
Vásárosnaményi járás;29,21250091;TYWG009;2024
Vasvári járás;35,86672808;TYWG009;2024
Vecsési járás;20,5237231;TYWG009;2024
Veszprémi járás;31,20921305;TYWG009;2024
Záhonyi járás;28,0732094;TYWG009;2024
Zalaegerszegi járás;33,64427322;TYWG009;2024
Zalaszentgróti járás;31,0844717;TYWG009;2024
Zirci járás;25,7238022;TYWG009;2024
Ajkai járás;52,9700918;TYWG010;2024
Aszódi járás;75,88908146;TYWG010;2024
Bácsalmási járás;71,81592309;TYWG010;2024
Bajai járás;68,49584179;TYWG010;2024
Baktalórántházai járás;62,42161839;TYWG010;2024
Balassagyarmati járás;66,70822943;TYWG010;2024
Balatonalmádi járás;72,45138018;TYWG010;2024
Balatonfüredi járás;69,66454598;TYWG010;2024
Balmazújvárosi járás;60,50745066;TYWG010;2024
Barcsi járás;65,20360646;TYWG010;2024
Bátonyterenyei járás;49,56606533;TYWG010;2024
Békéscsabai járás;54,50205844;TYWG010;2024
Békési járás;56,89404015;TYWG010;2024
Bélapátfalvai járás;61,60348361;TYWG010;2024
Berettyóújfalui járás;52,95124481;TYWG010;2024
Bicskei járás;68,79427549;TYWG010;2024
Bólyi járás;77,96397151;TYWG010;2024
Bonyhádi járás;82,47931254;TYWG010;2024
Budakeszi járás;77,65779593;TYWG010;2024
Budapest, illetve fiktív területi egység;47,06046078;TYWG010;2024
Ceglédi járás;60,77039118;TYWG010;2024
Celldömölki járás;59,32398864;TYWG010;2024
Cigándi járás;61,69014085;TYWG010;2024
Csengeri járás;57,58726714;TYWG010;2024
Csongrádi járás;53,43181409;TYWG010;2024
Csornai járás;70,30370422;TYWG010;2024
Csurgói járás;66,68566543;TYWG010;2024
Dabasi járás;71,30473549;TYWG010;2024
Debreceni járás;55,81749409;TYWG010;2024
Derecskei járás;62,0954642;TYWG010;2024
Devecseri járás;56,084172;TYWG010;2024
Dombóvári járás;62,84902654;TYWG010;2024
Dunakeszi járás;74,61440498;TYWG010;2024
Dunaújvárosi járás;46,29293026;TYWG010;2024
Edelényi járás;64,2822736;TYWG010;2024
Egri járás;61,61526075;TYWG010;2024
Encsi járás;67,46616642;TYWG010;2024
Enyingi járás;64,21859545;TYWG010;2024
Érdi járás;73,30428003;TYWG010;2024
Esztergomi járás;58,45153664;TYWG010;2024
Fehérgyarmati járás;59,93520518;TYWG010;2024
Fonyódi járás;72,35093884;TYWG010;2024
Füzesabonyi járás;69,03870162;TYWG010;2024
Gárdonyi járás;74,09987015;TYWG010;2024
Gödöllői járás;75,55416178;TYWG010;2024
Gönci járás;58,67173706;TYWG010;2024
Gyáli járás;74,25679139;TYWG010;2024
Gyomaendrődi járás;53,78273081;TYWG010;2024
Gyöngyösi járás;60,21160138;TYWG010;2024
Győri járás;60,891406;TYWG010;2024
Gyulai járás;59,58335536;TYWG010;2024
Hajdúböszörményi járás;55,93600199;TYWG010;2024
Hajdúhadházi járás;62,8504959;TYWG010;2024
Hajdúnánási járás;57,53092408;TYWG010;2024
Hajdúszoboszlói járás;59,01866284;TYWG010;2024
Hatvani járás;62,39237796;TYWG010;2024
Hegyháti járás;70,26974578;TYWG010;2024
Hevesi járás;60,95388594;TYWG010;2024
Hódmezővásárhelyi járás;54,92311949;TYWG010;2024
Ibrányi járás;64,39766617;TYWG010;2024
Jánoshalmai járás;62,72790215;TYWG010;2024
Jászapáti járás;56,64169176;TYWG010;2024
Jászberényi járás;59,53243471;TYWG010;2024
Kalocsai járás;68,64086635;TYWG010;2024
Kaposvári járás;60,50306315;TYWG010;2024
Kapuvári járás;72,88396988;TYWG010;2024
Karcagi járás;53,54033662;TYWG010;2024
Kazincbarcikai járás;44,48559067;TYWG010;2024
Kecskeméti járás;53,30192414;TYWG010;2024
Kemecsei járás;65,71848291;TYWG010;2024
Keszthelyi járás;66,54264555;TYWG010;2024
Kisbéri járás;67,05216239;TYWG010;2024
Kiskőrösi járás;65,39954645;TYWG010;2024
Kiskunfélegyházi járás;47,60661445;TYWG010;2024
Kiskunhalasi járás;56,12316657;TYWG010;2024
Kiskunmajsai járás;59,73111396;TYWG010;2024
Kisteleki járás;56,4309609;TYWG010;2024
Kisvárdai járás;68,76031453;TYWG010;2024
Komáromi járás;57,91797374;TYWG010;2024
Komlói járás;46,52198108;TYWG010;2024
Körmendi járás;60,25;TYWG010;2024
Kőszegi járás;64,55955777;TYWG010;2024
Kunhegyesi járás;51,53529981;TYWG010;2024
Kunszentmártoni járás;51,24324966;TYWG010;2024
Kunszentmiklósi járás;54,91785323;TYWG010;2024
Lenti járás;64,52006094;TYWG010;2024
Letenyei járás;69,70104634;TYWG010;2024
Makói járás;56,06991025;TYWG010;2024
Marcali járás;65,93061877;TYWG010;2024
Martonvásári járás;68,75829384;TYWG010;2024
Mátészalkai járás;61,29621178;TYWG010;2024
Mezőcsáti járás;55,65738456;TYWG010;2024
Mezőkovácsházai járás;50,69687294;TYWG010;2024
Mezőkövesdi járás;66,93659282;TYWG010;2024
Mezőtúri járás;47,344;TYWG010;2024
Miskolci járás;53,32886362;TYWG010;2024
Mohácsi járás;71,69275435;TYWG010;2024
Monori járás;68,88983896;TYWG010;2024
Mórahalmi járás;63,96318666;TYWG010;2024
Móri járás;62,10795818;TYWG010;2024
Mosonmagyaróvári járás;67,8630959;TYWG010;2024
Nagyatádi járás;65,94951234;TYWG010;2024
Nagykállói járás;58,1260293;TYWG010;2024
Nagykanizsai járás;58,00907732;TYWG010;2024
Nagykátai járás;64,52895766;TYWG010;2024
Nagykőrösi járás;53,98568019;TYWG010;2024
Nyíradonyi járás;55,0251708;TYWG010;2024
Nyírbátori járás;55,56451113;TYWG010;2024
Nyíregyházai járás;61,37779002;TYWG010;2024
Orosházi járás;51,25121872;TYWG010;2024
Oroszlányi járás;49,26227309;TYWG010;2024
Ózdi járás;48,16467341;TYWG010;2024
Paksi járás;71,09331861;TYWG010;2024
Pannonhalmi járás;70,6167057;TYWG010;2024
Pápai járás;61,43278485;TYWG010;2024
Pásztói járás;64,59997096;TYWG010;2024
Pécsi járás;53,14349576;TYWG010;2024
Pécsváradi járás;76,52506543;TYWG010;2024
Pétervásárai járás;63,3140163;TYWG010;2024
Pilisvörösvári járás;77,46067928;TYWG010;2024
Putnoki járás;54,06976744;TYWG010;2024
Püspökladányi járás;54,0439341;TYWG010;2024
Ráckevei járás;66,03413295;TYWG010;2024
Rétsági járás;70,27994493;TYWG010;2024
Salgótarjáni járás;49,36116854;TYWG010;2024
Sárbogárdi járás;61,77383592;TYWG010;2024
Sarkadi járás;52,93538219;TYWG010;2024
Sárospataki járás;62,3313598;TYWG010;2024
Sárvári járás;62,45193647;TYWG010;2024
Sátoraljaújhelyi járás;52,3073816;TYWG010;2024
Sellyei járás;66,40543365;TYWG010;2024
Siklósi járás;67,35440932;TYWG010;2024
Siófoki járás;66,98334997;TYWG010;2024
Soproni járás;61,78635624;TYWG010;2024
Sümegi járás;59,84154109;TYWG010;2024
Szarvasi járás;54,21119498;TYWG010;2024
Szécsényi járás;66,09419724;TYWG010;2024
Szegedi járás;55,66980808;TYWG010;2024
Szeghalmi járás;51,63736086;TYWG010;2024
Székesfehérvári járás;55,80080523;TYWG010;2024
Szekszárdi járás;65,42220859;TYWG010;2024
Szentendrei járás;74,08107132;TYWG010;2024
Szentesi járás;52,72987714;TYWG010;2024
Szentgotthárdi járás;62,92706181;TYWG010;2024
Szentlőrinci járás;70,89657607;TYWG010;2024
Szerencsi járás;66,12426036;TYWG010;2024
Szigetszentmiklósi járás;73,92530791;TYWG010;2024
Szigetvári járás;65,60203505;TYWG010;2024
Szikszói járás;64,98154389;TYWG010;2024
Szobi járás;67,15087782;TYWG010;2024
Szolnoki járás;49,89846347;TYWG010;2024
Szombathelyi járás;58,24649075;TYWG010;2024
Tabi járás;60,98855532;TYWG010;2024
Tamási járás;64,61928037;TYWG010;2024
Tapolcai járás;60,46612533;TYWG010;2024
Tatabányai járás;43,55506698;TYWG010;2024
Tatai járás;61,9648061;TYWG010;2024
Téti járás;74,50605481;TYWG010;2024
Tiszafüredi járás;56,48645685;TYWG010;2024
Tiszakécskei járás;62,63880388;TYWG010;2024
Tiszaújvárosi járás;55,14434311;TYWG010;2024
Tiszavasvári járás;59,56021989;TYWG010;2024
Tokaji járás;62,20405382;TYWG010;2024
Tolnai járás;77,57805109;TYWG010;2024
Törökszentmiklósi járás;55,29969077;TYWG010;2024
